10.0829569409, 0.0224289158054, 0.714318439271, 0.0768774313765, 0.930033064777, 0.501636350202
20.1705401806, 0.0251196985499, 0.655566774834, 0.0686764154525, 0.972019083885, 0.668834558499
30.1741193767, 0.0216441510973, 0.636464911704, 0.0693499340862, 0.982208427105, 0.696081714579
40.2137576901, 0.0228004132639, 0.625296123732, 0.0712886241379, 0.98555136714, 0.722189918864
50.2610515018, 0.0225094095535, 0.617112326316, 0.0695091966316, 0.986688793684, 0.710204667368
60.3169418416, 0.0206830133837, 0.618385547325, 0.0691215911523, 0.987308388889, 0.713867423868
70.4012392187, 0.0222592346502, 0.616825563147, 0.0683498763975, 0.989305836439, 0.714005672878
80.4238835022, 0.0181063386864, 0.613502516484, 0.0682203934066, 0.989119043956, 0.723618059341
90.4520533249, 0.016423646315, 0.603042797203, 0.0682775058275, 0.989689006993, 0.71369327972
100.529475588, 0.0195363816907, 0.600956319005, 0.0685526873303, 0.989009237557, 0.710997660633
110.583919794, 0.0250347511779, 0.594151956701, 0.0678677348454, 0.988921078351, 0.702907921649
120.606419474, 0.0185939552352, 0.593519781971, 0.0677810220126, 0.986073257862, 0.70412497065
130.631152074, 0.0272083558409, 0.594229910603, 0.067784239501, 0.984439858628, 0.704296525988
140.707590718, 0.0192173122975, 0.59313197619, 0.0677242359307, 0.984840971861, 0.701377621212
150.746756816, 0.0193301915741, 0.593199949672, 0.0677858684902, 0.985857387309, 0.701876768053
160.804495619, 0.0225579651562, 0.588357626263, 0.0677235954545, 0.986802169192, 0.701449580808
170.827658708, 0.0212920963646, 0.588969167048, 0.067437006865, 0.986507819222, 0.702514643021
180.835831664, 0.0214187477033, 0.586237696822, 0.0675437036675, 0.985392738386, 0.697238479218
190.886581292, 0.0195463199277, 0.58596483682, 0.0674631951883, 0.984073023013, 0.697423887029
200.889752938, 0.0206517175497, 0.585350494481, 0.0672307549669, 0.98123510596, 0.695100264901
210.898537597, 0.0177366069483, 0.584734159624, 0.0672618213615, 0.982087922535, 0.695027368545
220.961444122, 0.0156454692415, 0.581664756892, 0.0669762952381, 0.982964506266, 0.687753488722
231.044900132, 0.0162887390171, 0.577342765743, 0.0665559644836, 0.983760904282, 0.678434964736
241.069722697, 0.021559182916, 0.578215884536, 0.066403914433, 0.984411175258, 0.673519783505
